[BEGIN LOG INFO]
Version,LogDate
1.1.0,Mon May 15 16:38:07 2017
[END LOG INFO]

[BEGIN TRACKER INFO]
TrackerNum,LibVersion,TrackerType,TrackerModel,Port,SyncState,SyncRate,SyncPhase,Interface,UltTimeout,UltVolume,FirmwareRev,LedEnable
1,4.2401,1,18,4,0,60.000000,0,1,25,3,5.0000,1
[END TRACKER INFO]

[BEGIN STATION INFO]
TrackerNum,StationNum,Serial,FW,StationType,Descriptor,CalDate,Port,Timestamp,State,Enhancement,Sensitivity,Compass,Prediction
1,1,1512101,5,150,11-08-2012 2.014   ,12/31/2015,4,ON,ON,2,3,2,0
[END STATION INFO]

TrackerNum,StationNum,X,Y,Z,Yaw,Pitch,Roll,Time,DoubleTime,DoubleOSTime,TQ,CI,MQ,GXBF,GYBF,GZBF,GXNF,GYNF,GZNF,GXRAW,GYRAW,GZRAW,AXBF,AYBF,AZBF,AXNF,AYNF,AZNF,MagX,MagY,MagZ,CompassYaw,JoystickAxis1,JoystickAxis2,Buttons,AuxIn0,AuxIn1,AuxIn2,AuxIn3,StillTime,Vbatt,Temperature
1,1,0.00000,0.00000,0.00000,7.900,20.332,-14.138,1059.5699,1059.5700,1059.5622,100,100,0,0.15692,0.02070,-0.22966,0.07232,-0.02633,-0.26809,0.15125,0.01750,-0.23500,3.00000,1.52344,-8.85156,-0.18366,-0.69511,0.36450,0.08200,-0.11825,0.37225,6.417,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,7.815,20.324,-14.118,1059.5750,1059.5750,1059.5686,100,100,0,0.15819,0.05695,-0.27215,0.05288,-0.00400,-0.31547,0.15250,0.05375,-0.27750,3.10937,1.87500,-8.80469,-0.14067,-0.32841,0.28937,0.08200,-0.11825,0.37225,6.429,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,7.722,20.326,-14.098,1059.5800,1059.5800,1059.5746,100,100,0,0.17444,0.09695,-0.26965,0.06014,0.03676,-0.32798,0.16875,0.09375,-0.27500,3.15625,2.31250,-8.72656,-0.16477,0.11991,0.24522,0.08200,-0.11825,0.37150,6.804,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.550
1,1,0.00000,0.00000,0.00000,7.635,20.338,-14.068,1059.5850,1059.5850,1059.5747,100,100,0,0.22444,0.12820,-0.23341,0.11088,0.08309,-0.31952,0.21875,0.12500,-0.23875,3.23437,2.71875,-8.42188,-0.08617,0.60614,0.40421,0.08200,-0.11825,0.37150,6.807,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.550
1,1,0.00000,0.00000,0.00000,7.559,20.359,-14.027,1059.5900,1059.5900,1059.5805,100,100,0,0.22444,0.13570,-0.19091,0.12214,0.10233,-0.28256,0.21875,0.13250,-0.19625,3.28125,2.85156,-8.15625,0.00753,0.81656,0.60037,0.08275,-0.11825,0.37150,6.812,-1,-1,-1,-1,-1,-1,-1,0.0050,5.102,35.450
1,1,0.00000,0.00000,0.00000,7.498,20.381,-13.984,1059.5950,1059.5950,1059.5858,100,100,0,0.20943,0.11320,-0.14216,0.12771,0.09295,-0.22789,0.20375,0.11000,-0.14750,3.36719,2.83594,-7.93750,0.15359,0.87706,0.77384,0.08275,-0.11825,0.37150,6.930,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.550
1,1,0.00000,0.00000,0.00000,7.454,20.399,-13.936,1059.6000,1059.6000,1059.5919,100,100,0,0.22318,0.07820,-0.09717,0.16150,0.07407,-0.18383,0.21750,0.07500,-0.10250,3.48437,3.00781,-7.85938,0.24895,1.08267,0.76655,0.08275,-0.11675,0.37150,6.939,-1,-1,-1,-1,-1,-1,-1,0.0050,5.103,35.550
1,1,0.00000,0.00000,0.00000,7.426,20.412,-13.871,1059.6050,1059.6050,1059.5975,100,100,0,0.27817,0.05445,-0.04842,0.23242,0.07190,-0.15331,0.27250,0.05125,-0.05375,3.53906,2.94531,-8.04688,0.25267,0.98462,0.59152,0.08350,-0.11675,0.37150,6.954,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.550
1,1,0.00000,0.00000,0.00000,7.414,20.420,-13.789,1059.6100,1059.6100,1059.6028,100,100,0,0.30566,0.02695,-0.01092,0.27513,0.05957,-0.12261,0.30000,0.02375,-0.01625,3.59375,2.93750,-8.12500,0.27861,0.97174,0.50409,0.08350,-0.11675,0.37300,6.711,-1,-1,-1,-1,-1,-1,-1,0.0050,5.102,35.550
1,1,0.00000,0.00000,0.00000,7.412,20.423,-13.701,1059.6150,1059.6150,1059.6085,100,100,0,0.30192,0.01445,0.00782,0.27997,0.05245,-0.10144,0.29625,0.01125,0.00250,3.63281,2.71094,-8.25000,0.32020,0.73837,0.42788,0.08350,-0.11450,0.37300,6.736,-1,-1,-1,-1,-1,-1,-1,0.0100,5.102,35.550
1,1,0.00000,0.00000,0.00000,7.411,20.423,-13.616,1059.6200,1059.6200,1059.6139,100,100,0,0.28566,0.00196,0.00532,0.26669,0.03787,-0.09526,0.28000,-0.00125,0.00000,3.69531,2.45312,-8.30469,0.41071,0.49536,0.41373,0.08350,-0.11450,0.37300,6.763,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.550
1,1,0.00000,0.00000,0.00000,7.409,20.422,-13.532,1059.6250,1059.6250,1059.6201,100,100,0,0.29315,-0.01679,-0.01718,0.27063,0.01468,-0.11426,0.28750,-0.02000,-0.02250,3.70312,2.42188,-8.26562,0.43437,0.48839,0.45401,0.08350,-0.11450,0.37375,6.508,-1,-1,-1,-1,-1,-1,-1,0.0050,5.103,35.550
1,1,0.00000,0.00000,0.00000,7.402,20.414,-13.443,1059.6300,1059.6300,1059.6202,100,100,0,0.32440,-0.04304,-0.03969,0.29819,-0.01277,-0.13995,0.31875,-0.04625,-0.04500,3.61719,2.40625,-8.15625,0.39138,0.50621,0.58770,0.08350,-0.11375,0.37375,6.539,-1,-1,-1,-1,-1,-1,-1,0.0100,5.103,35.550
1,1,0.00000,0.00000,0.00000,7.390,20.393,-13.350,1059.6350,1059.6350,1059.6262,100,100,0,0.34065,-0.07803,-0.05469,0.31588,-0.04833,-0.15169,0.33500,-0.08125,-0.06000,3.46875,2.49219,-7.94531,0.30207,0.64127,0.81395,0.08350,-0.11375,0.37375,6.575,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.550
1,1,0.00000,0.00000,0.00000,7.378,20.360,-13.252,1059.6400,1059.6400,1059.6316,100,100,0,0.35440,-0.12178,-0.05344,0.33799,-0.08812,-0.14589,0.34875,-0.12500,-0.05875,3.36719,2.60938,-7.95312,0.18536,0.75353,0.81795,0.08350,-0.11375,0.37475,6.736,-1,-1,-1,-1,-1,-1,-1,0.0050,5.103,35.450
1,1,0.00000,0.00000,0.00000,7.371,20.314,-13.152,1059.6450,1059.6450,1059.6375,100,100,0,0.34440,-0.16928,-0.04219,0.34181,-0.13168,-0.12197,0.33875,-0.17250,-0.04750,3.21094,2.62500,-8.07812,0.00406,0.73253,0.75567,0.08350,-0.11150,0.37475,6.779,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.450
1,1,0.00000,0.00000,0.00000,7.372,20.257,-13.049,1059.6500,1059.6500,1059.6435,100,100,0,0.36064,-0.20803,-0.02469,0.37013,-0.16208,-0.10337,0.35500,-0.21125,-0.03000,3.12500,2.64062,-8.26562,-0.12920,0.70349,0.61168,0.08275,-0.11150,0.37475,6.826,-1,-1,-1,-1,-1,-1,-1,0.0050,5.099,35.550
1,1,0.00000,0.00000,0.00000,7.381,20.194,-12.940,1059.6550,1059.6550,1059.6499,100,100,0,0.36814,-0.21553,-0.01220,0.38244,-0.16503,-0.09294,0.36250,-0.21875,-0.01750,3.14062,2.54688,-8.57031,-0.18111,0.55196,0.34817,0.08275,-0.11150,0.37300,6.874,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.450
1,1,0.00000,0.00000,0.00000,7.393,20.134,-12.833,1059.6600,1059.6600,1059.6499,100,100,0,0.33939,-0.19928,-0.00720,0.35392,-0.15162,-0.08185,0.33375,-0.20250,-0.01250,3.16406,2.45312,-8.75000,-0.18785,0.43542,0.19589,0.08275,-0.11000,0.37300,6.921,-1,-1,-1,-1,-1,-1,-1,0.0050,5.099,35.550
1,1,0.00000,0.00000,0.00000,7.404,20.082,-12.742,1059.6650,1059.6650,1059.6551,100,100,0,0.26313,-0.16304,-0.00345,0.27677,-0.12516,-0.05974,0.25750,-0.16625,-0.00875,3.15625,2.38281,-8.76562,-0.17883,0.37702,0.19927,0.08425,-0.11000,0.37300,6.962,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.450
1,1,0.00000,0.00000,0.00000,7.413,20.043,-12.674,1059.6700,1059.6700,1059.6614,100,100,0,0.19563,-0.11304,-0.00845,0.20234,-0.08676,-0.05150,0.19000,-0.11625,-0.01375,3.22656,2.34375,-8.85938,-0.12833,0.33394,0.09766,0.08425,-0.11000,0.37300,6.921,-1,-1,-1,-1,-1,-1,-1,0.0050,5.099,35.450
1,1,0.00000,0.00000,0.00000,7.419,20.016,-12.624,1059.6750,1059.6750,1059.6672,100,100,0,0.13813,-0.07429,-0.00720,0.14139,-0.05628,-0.03863,0.13250,-0.07750,-0.01250,3.29687,2.45312,-8.72656,-0.03998,0.48947,0.17343,0.08425,-0.10850,0.37300,6.941,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.450
1,1,0.00000,0.00000,0.00000,7.422,19.999,-12.588,1059.6801,1059.6800,1059.6725,100,100,0,0.10562,-0.04429,-0.00221,0.10661,-0.03019,-0.02908,0.10000,-0.04750,-0.00750,3.35937,2.42188,-8.56250,0.07638,0.51324,0.30939,0.08350,-0.10850,0.37300,6.954,-1,-1,-1,-1,-1,-1,-1,0.0050,5.103,35.550
1,1,0.00000,0.00000,0.00000,7.425,19.989,-12.557,1059.6851,1059.6850,1059.6780,100,100,0,0.10562,-0.02679,0.00154,0.10424,-0.01245,-0.02922,0.10000,-0.03000,-0.00375,3.23437,2.37500,-8.34375,0.03589,0.51371,0.56247,0.08350,-0.10850,0.37450,6.641,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.650
1,1,0.00000,0.00000,0.00000,7.426,19.981,-12.520,1059.6901,1059.6900,1059.6838,100,100,0,0.15062,-0.02804,0.00779,0.14832,-0.00657,-0.03861,0.14500,-0.03125,0.00250,3.25781,2.29688,-8.32031,0.08050,0.45322,0.59228,0.08350,-0.10650,0.37450,6.655,-1,-1,-1,-1,-1,-1,-1,0.0050,5.103,35.450
1,1,0.00000,0.00000,0.00000,7.428,19.970,-12.470,1059.6949,1059.6950,1059.6897,100,100,0,0.19187,-0.04679,0.01528,0.19277,-0.01761,-0.04201,0.18625,-0.05000,0.01000,3.33594,2.33594,-7.93750,0.26240,0.60449,0.90976,0.08650,-0.10650,0.37450,6.673,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.450
1,1,0.00000,0.00000,0.00000,7.436,19.949,-12.407,1059.7000,1059.7000,1059.6897,100,100,0,0.22561,-0.10304,0.02903,0.23959,-0.06392,-0.02951,0.22000,-0.10625,0.02375,3.21875,2.11719,-7.66406,0.27952,0.45940,1.24560,0.08650,-0.10650,0.37375,6.360,-1,-1,-1,-1,-1,-1,-1,0.0050,5.103,35.450
1,1,0.00000,0.00000,0.00000,7.451,19.915,-12.326,1059.7050,1059.7050,1059.6960,100,100,0,0.29937,-0.14554,0.03653,0.31906,-0.09380,-0.03921,0.29375,-0.14875,0.03125,3.27344,2.43750,-7.76562,0.24209,0.75965,1.07017,0.08650,-0.10725,0.37375,6.394,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,7.470,19.870,-12.218,1059.7100,1059.7100,1059.7015,100,100,0,0.40311,-0.18053,0.04903,0.42651,-0.11157,-0.05602,0.39750,-0.18375,0.04375,3.29687,2.42188,-7.89844,0.23152,0.72983,0.94471,0.08650,-0.10725,0.37375,6.440,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.650
1,1,0.00000,0.00000,0.00000,7.495,19.817,-12.080,1059.7150,1059.7150,1059.7077,100,100,0,0.48186,-0.20678,0.08027,0.51457,-0.11931,-0.04880,0.47625,-0.21000,0.07500,3.31250,2.37500,-8.00000,0.22976,0.68163,0.85702,0.08650,-0.10725,0.37450,7.106,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
1,1,0.00000,0.00000,0.00000,7.527,19.757,-11.923,1059.7200,1059.7200,1059.7139,100,100,0,0.51936,-0.24303,0.09902,0.56234,-0.14492,-0.03712,0.51375,-0.24625,0.09375,3.20312,2.17969,-8.23438,0.10050,0.44726,0.71787,0.08650,-0.10500,0.37450,7.171,-1,-1,-1,-1,-1,-1,-1,0.0050,5.102,35.450
1,1,0.00000,0.00000,0.00000,7.566,19.687,-11.751,1059.7250,1059.7250,1059.7197,100,100,0,0.56811,-0.28303,0.11277,0.61983,-0.17404,-0.03315,0.56250,-0.28625,0.10750,3.15625,1.93750,-8.25781,0.10315,0.22927,0.75988,0.08650,-0.10500,0.37450,7.244,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.350
1,1,0.00000,0.00000,0.00000,7.608,19.607,-11.562,1059.7300,1059.7300,1059.7197,100,100,0,0.63811,-0.31178,0.10277,0.68781,-0.19552,-0.06041,0.63250,-0.31500,0.09750,3.20312,1.73438,-8.37500,0.15901,0.04033,0.67529,0.08650,-0.10500,0.37450,7.497,-1,-1,-1,-1,-1,-1,-1,0.0050,5.099,35.550
1,1,0.00000,0.00000,0.00000,7.649,19.522,-11.355,1059.7350,1059.7350,1059.7258,100,100,0,0.69061,-0.31803,0.10278,0.73804,-0.19507,-0.07679,0.68500,-0.32125,0.09750,3.29687,2.00781,-8.42188,0.19006,0.33654,0.55034,0.08650,-0.10050,0.37450,7.583,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.450
1,1,0.00000,0.00000,0.00000,7.692,19.438,-11.142,1059.7400,1059.7400,1059.7318,100,100,0,0.68061,-0.30803,0.11402,0.73007,-0.18413,-0.06487,0.67500,-0.31125,0.10875,3.49219,2.08594,-8.40625,0.37164,0.47265,0.48731,0.08800,-0.10050,0.37450,7.670,-1,-1,-1,-1,-1,-1,-1,0.0050,5.098,35.450
1,1,0.00000,0.00000,0.00000,7.740,19.354,-10.940,1059.7450,1059.7450,1059.7383,100,100,0,0.60435,-0.32428,0.13527,0.66825,-0.20458,-0.01691,0.59875,-0.32750,0.13000,3.45312,2.54688,-7.96094,0.38926,1.04733,0.83231,0.08800,-0.10050,0.37525,7.401,-1,-1,-1,-1,-1,-1,-1,0.0000,5.098,35.350
1,1,0.00000,0.00000,0.00000,7.801,19.266,-10.780,1059.7500,1059.7500,1059.7438,100,100,0,0.36060,-0.35053,0.18152,0.45911,-0.25040,0.11124,0.35500,-0.35375,0.17625,3.57812,2.50000,-7.95312,0.52757,1.04448,0.81021,0.08800,-0.09700,0.37525,7.469,-1,-1,-1,-1,-1,-1,-1,0.0000,5.098,35.450
1,1,0.00000,0.00000,0.00000,7.873,19.160,-10.659,1059.7550,1059.7550,1059.7495,100,100,0,0.30310,-0.45803,0.20277,0.43246,-0.35674,0.16878,0.29750,-0.46125,0.19750,3.45312,2.28125,-8.18750,0.39551,0.78430,0.67474,0.08900,-0.09700,0.37525,7.526,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.450
1,1,0.00000,0.00000,0.00000,7.962,19.034,-10.516,1059.7600,1059.7600,1059.7495,100,100,0,0.48060,-0.51178,0.26152,0.62624,-0.37230,0.17463,0.47500,-0.51500,0.25625,3.33594,2.03125,-9.02344,0.10448,0.36478,-0.01847,0.08900,-0.09700,0.37600,7.228,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.550
1,1,0.00000,0.00000,0.00000,8.062,18.907,-10.348,1059.7650,1059.7650,1059.7561,100,100,0,0.45060,-0.47553,0.28152,0.59684,-0.33685,0.19680,0.44500,-0.47875,0.27625,3.17187,2.10938,-8.76562,0.02791,0.50643,0.26258,0.08900,-0.09400,0.37600,7.304,-1,-1,-1,-1,-1,-1,-1,0.0050,5.099,35.550
1,1,0.00000,0.00000,0.00000,8.163,18.787,-10.222,1059.7700,1059.7700,1059.7626,100,100,0,0.19309,-0.46803,0.27277,0.35153,-0.36599,0.27058,0.18750,-0.47125,0.26750,3.50000,2.00781,-8.91406,0.32856,0.43984,0.03729,0.09125,-0.09400,0.37600,7.363,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.550
1,1,0.00000,0.00000,0.00000,8.254,18.670,-10.156,1059.7750,1059.7750,1059.7684,100,100,0,0.05434,-0.43552,0.22651,0.20172,-0.36357,0.26659,0.04875,-0.43875,0.22125,3.38281,1.60938,-9.36719,0.18157,-0.04709,-0.28010,0.09125,-0.09400,0.37450,7.165,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.450
1,1,0.00000,0.00000,0.00000,8.332,18.560,-10.113,1059.7800,1059.7800,1059.7737,100,100,0,0.06059,-0.41177,0.19151,0.19284,-0.34747,0.22798,0.05500,-0.41500,0.18625,3.48437,1.53125,-9.64844,0.22994,-0.16043,-0.56154,0.09125,-0.09250,0.37450,7.198,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.450
1,1,0.00000,0.00000,0.00000,8.399,18.457,-10.078,1059.7850,1059.7850,1059.7737,100,100,0,0.02184,-0.37052,0.15776,0.13870,-0.32037,0.20192,0.01625,-0.37375,0.15250,3.18750,1.78906,-9.60156,-0.06832,0.06832,-0.46669,0.09350,-0.09250,0.37450,7.226,-1,-1,-1,-1,-1,-1,-1,0.0000,5.099,35.550
1,1,0.00000,0.00000,0.00000,8.454,18.363,-10.066,1059.7900,1059.7900,1059.7796,100,100,0,-0.06566,-0.33177,0.11026,0.03545,-0.30550,0.17875,-0.07125,-0.33500,0.10500,1.26562,0.82813,-10.76562,-1.99927,-1.36814,-0.79134,0.09350,-0.09250,0.37525,6.880,-1,-1,-1,-1,-1,-1,-1,0.0000,5.093,35.450
1,1,0.00000,0.00000,0.00000,8.499,18.291,-10.065,1059.7950,1059.7950,1059.7861,100,100,0,-0.02565,-0.21176,0.10399,0.04731,-0.18537,0.14041,-0.03125,-0.21500,0.09875,1.44531,1.59375,-10.28125,-1.82979,-0.49750,-0.52473,0.09350,-0.09200,0.37525,6.895,-1,-1,-1,-1,-1,-1,-1,0.0000,5.093,35.450
1,1,0.00000,0.00000,0.00000,8.528,18.233,-10.068,1059.8000,1059.8000,1059.7926,100,100,0,-0.05815,-0.21303,0.01899,-0.00670,-0.20974,0.07133,-0.06375,-0.21625,0.01375,2.53906,1.71094,-10.07031,-0.75239,-0.18924,-0.69018,0.09575,-0.09200,0.37525,6.905,-1,-1,-1,-1,-1,-1,-1,0.0000,5.093,35.550
1,1,0.00000,0.00000,0.00000,8.541,18.177,-10.093,1059.8051,1059.8050,1059.7986,100,100,0,-0.14190,-0.18553,0.01774,-0.09124,-0.19527,0.09175,-0.14750,-0.18875,0.01250,2.54687,1.98438,-10.38281,-0.87337,0.00543,-1.03144,0.09575,-0.09200,0.37350,6.777,-1,-1,-1,-1,-1,-1,-1,0.0000,5.086,35.450
1,1,0.00000,0.00000,0.00000,8.553,18.133,-10.144,1059.8101,1059.8100,1059.7987,100,100,0,-0.24314,-0.12803,0.04023,-0.19168,-0.14911,0.13473,-0.24875,-0.13125,0.03500,2.55469,2.28906,-10.39062,-0.91834,0.29123,-1.09304,0.09575,-0.09275,0.37350,6.768,-1,-1,-1,-1,-1,-1,-1,0.0000,5.086,35.450
1,1,0.00000,0.00000,0.00000,8.573,18.106,-10.217,1059.8151,1059.8150,1059.8039,100,100,0,-0.30689,-0.08053,0.07398,-0.25182,-0.10484,0.17815,-0.31250,-0.08375,0.06875,2.95312,2.33594,-10.32031,-0.52567,0.39323,-1.15945,0.09725,-0.09275,0.37350,6.749,-1,-1,-1,-1,-1,-1,-1,0.0000,5.086,35.450
1,1,0.00000,0.00000,0.00000,8.594,18.098,-10.312,1059.8199,1059.8200,1059.8094,100,100,0,-0.40939,-0.00928,0.08523,-0.35942,-0.04813,0.20845,-0.41500,-0.01250,0.08000,3.23437,2.50000,-10.26562,-0.27397,0.58458,-1.22410,0.09725,-0.09275,0.37350,6.546,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.550
1,1,0.00000,0.00000,0.00000,8.622,18.105,-10.456,1059.8250,1059.8250,1059.8151,100,100,0,-0.66814,0.02197,0.16146,-0.58795,-0.03766,0.35476,-0.67375,0.01875,0.15625,3.14844,2.54688,-10.17969,-0.33888,0.61079,-1.12666,0.09725,-0.09275,0.37350,6.498,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.450
1,1,0.00000,0.00000,0.00000,8.667,18.128,-10.649,1059.8300,1059.8300,1059.8216,100,100,0,-0.78814,0.08197,0.22021,-0.69683,0.01643,0.43650,-0.79375,0.07875,0.21500,3.18750,2.69531,-9.93750,-0.26580,0.77802,-0.94057,0.09800,-0.09275,0.37350,6.431,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.550
1,1,0.00000,0.00000,0.00000,8.725,18.166,-10.877,1059.8350,1059.8350,1059.8282,100,100,0,-0.94064,0.10572,0.26395,-0.83299,0.02758,0.52060,-0.94625,0.10250,0.25875,3.21094,2.71094,-9.59375,-0.15570,0.83344,-0.63272,0.09800,-0.09275,0.37275,5.535,-1,-1,-1,-1,-1,-1,-1,0.0000,5.108,35.450
1,1,0.00000,0.00000,0.00000,8.798,18.188,-11.144,1059.8400,1059.8400,1059.8337,100,100,0,-1.09313,-0.04427,0.29518,-0.93640,-0.13115,0.62448,-1.09875,-0.04750,0.29000,3.00781,2.85156,-9.33594,-0.30439,0.95458,-0.35869,0.09800,-0.09550,0.37275,5.441,-1,-1,-1,-1,-1,-1,-1,0.0000,5.108,35.450
1,1,0.00000,0.00000,0.00000,8.891,18.193,-11.421,1059.8450,1059.8450,1059.8337,100,100,0,-1.04814,-0.04428,0.36892,-0.87411,-0.10672,0.67911,-1.05375,-0.04750,0.36375,2.89062,2.60156,-9.64844,-0.44428,0.57333,-0.57073,0.09800,-0.09550,0.37275,5.350,-1,-1,-1,-1,-1,-1,-1,0.0000,5.108,35.450
1,1,0.00000,0.00000,0.00000,8.999,18.208,-11.675,1059.8500,1059.8500,1059.8397,100,100,0,-0.97064,-0.01303,0.41642,-0.79521,-0.05354,0.69318,-0.97625,-0.01625,0.41125,2.92187,2.29688,-9.79688,-0.38833,0.20344,-0.66233,0.09800,-0.09550,0.37200,4.835,-1,-1,-1,-1,-1,-1,-1,0.0000,5.105,35.450
1,1,0.00000,0.00000,0.00000,9.111,18.230,-11.913,1059.8550,1059.8550,1059.8463,100,100,0,-0.94688,-0.00052,0.40013,-0.78004,-0.04195,0.66818,-0.95250,-0.00375,0.39500,2.96875,1.92969,-9.60938,-0.21386,-0.13647,-0.43117,0.09800,-0.09850,0.37200,4.754,-1,-1,-1,-1,-1,-1,-1,0.0000,5.105,35.550
1,1,0.00000,0.00000,0.00000,9.212,18.251,-12.151,1059.8600,1059.8600,1059.8519,100,100,0,-0.94437,0.00073,0.34138,-0.79380,-0.05521,0.61255,-0.95000,-0.00250,0.33625,3.01562,1.76563,-9.40625,-0.07677,-0.27524,-0.22367,0.09800,-0.09850,0.37200,4.675,-1,-1,-1,-1,-1,-1,-1,0.0050,5.105,35.550
1,1,0.00000,0.00000,0.00000,9.294,18.263,-12.392,1059.8650,1059.8650,1059.8576,100,100,0,-0.92812,-0.03552,0.27388,-0.78860,-0.10465,0.55212,-0.93375,-0.03875,0.26875,2.99219,1.60156,-9.24219,-0.01420,-0.43186,-0.02948,0.09800,-0.09850,0.37125,4.384,-1,-1,-1,-1,-1,-1,-1,0.0000,5.105,35.550
1,1,0.00000,0.00000,0.00000,9.358,18.259,-12.630,1059.8700,1059.8700,1059.8634,100,100,0,-0.88560,-0.08051,0.19884,-0.75868,-0.16059,0.47845,-0.89125,-0.08375,0.19375,2.91406,1.62500,-9.11719,-0.05228,-0.42628,0.10763,0.09800,-0.10375,0.37125,4.311,-1,-1,-1,-1,-1,-1,-1,0.0000,5.098,35.450
1,1,0.00000,0.00000,0.00000,9.404,18.239,-12.858,1059.8750,1059.8750,1059.8634,100,100,0,-0.82434,-0.12551,0.12759,-0.71002,-0.21285,0.40268,-0.83000,-0.12875,0.12250,2.89844,1.89844,-9.20312,-0.14045,-0.22579,-0.02350,0.09725,-0.10375,0.37125,4.243,-1,-1,-1,-1,-1,-1,-1,0.0000,5.098,35.550
1,1,0.00000,0.00000,0.00000,9.439,18.204,-13.071,1059.8800,1059.8800,1059.8687,100,100,0,-0.75309,-0.17051,0.10759,-0.63828,-0.24982,0.37145,-0.75875,-0.17375,0.10250,2.84375,2.18750,-9.36719,-0.28741,-0.03637,-0.21993,0.09725,-0.10375,0.36875,4.745,-1,-1,-1,-1,-1,-1,-1,0.0000,5.098,35.550
1,1,0.00000,0.00000,0.00000,9.475,18.158,-13.260,1059.8850,1059.8850,1059.8742,100,100,0,-0.66307,-0.19425,0.11380,-0.54689,-0.25649,0.35423,-0.66875,-0.19750,0.10875,2.85156,2.46094,-9.52344,-0.36978,0.15148,-0.42681,0.09725,-0.10950,0.36875,4.694,-1,-1,-1,-1,-1,-1,-1,0.0000,5.100,35.450
1,1,0.00000,0.00000,0.00000,9.514,18.112,-13.430,1059.8900,1059.8900,1059.8801,100,100,0,-0.62307,-0.17800,0.13130,-0.50864,-0.22988,0.35438,-0.62875,-0.18125,0.12625,3.43750,2.72656,-9.76562,0.06997,0.39686,-0.89174,0.09700,-0.10950,0.36875,4.648,-1,-1,-1,-1,-1,-1,-1,0.0000,5.100,35.450
1,1,0.00000,0.00000,0.00000,9.548,18.054,-13.633,1059.8950,1059.8950,1059.8856,100,100,0,-0.88307,-0.26925,0.05505,-0.75097,-0.37849,0.38489,-0.88875,-0.27250,0.05000,1.95312,2.64844,-10.38281,-1.45023,-0.11008,-0.98763,0.09700,-0.10950,0.36550,5.481,-1,-1,-1,-1,-1,-1,-1,0.0000,5.100,35.450
1,1,0.00000,0.00000,0.00000,9.585,18.006,-13.877,1059.9000,1059.9000,1059.8909,100,100,0,-0.91431,-0.12174,0.17002,-0.78530,-0.21112,0.46736,-0.92000,-0.12500,0.16500,2.51562,2.67188,-10.71875,-0.99766,-0.14176,-1.47801,0.09700,-0.11625,0.36550,5.413,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.350
1,1,0.00000,0.00000,0.00000,9.632,18.003,-14.099,1059.9050,1059.9050,1059.8965,100,100,0,-0.75181,0.02701,0.19127,-0.66258,-0.03862,0.40253,-0.75750,0.02375,0.18625,2.54687,2.42188,-10.67969,-0.89326,-0.40499,-1.39361,0.09700,-0.11625,0.36550,5.342,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.450
1,1,0.00000,0.00000,0.00000,9.668,18.031,-14.293,1059.9100,1059.9100,1059.9020,100,100,0,-0.69306,0.09825,0.15502,-0.63364,0.02746,0.33430,-0.69875,0.09500,0.15000,2.64062,2.06250,-10.14844,-0.58532,-0.61235,-0.84699,0.09700,-0.11625,0.36375,6.187,-1,-1,-1,-1,-1,-1,-1,0.0000,5.103,35.450
1,1,0.00000,0.00000,0.00000,9.684,18.076,-14.487,1059.9150,1059.9150,1059.9086,100,100,0,-0.71430,0.17076,0.09249,-0.68675,0.07400,0.26614,-0.72000,0.16750,0.08750,2.57812,1.94531,-10.07031,-0.59912,-0.74512,-0.72559,0.09700,-0.12150,0.36375,6.114,-1,-1,-1,-1,-1,-1,-1,0.0000,5.102,35.450
